geo_name,avg_net_income_per_person,avg_household_net_income,avg_income_per_consumption_unit,median_income_per_consumption_unit,avg_gross_income_per_person,avg_household_income
"Cubo de Tierra del Vino, El",12916.0,25315.0,17219.0,15050.0,14910.0,29224.0
Cuelgamures,14225.0,25857.0,,,16572.0,30123.0
Entrala,13445.0,25668.0,18206.0,15050.0,15039.0,28711.0
Espadañedo,12313.0,19462.0,15279.0,14350.0,13386.0,21158.0
Faramontanos de Tábara,12256.0,24435.0,17000.0,15050.0,13647.0,27210.0
Fariza,14239.0,28420.0,19071.0,16450.0,16467.0,32865.0
Fermoselle,12417.0,25098.0,16822.0,15050.0,14036.0,28369.0
Ferreras de Abajo,13878.0,27757.0,19164.0,17850.0,15582.0,31165.0
Ferreras de Arriba,14352.0,27515.0,19138.0,16450.0,16713.0,32041.0
Ferreruela,12616.0,25541.0,17282.0,15050.0,14144.0,28635.0
Figueruela de Arriba,14498.0,23984.0,18347.0,18550.0,16461.0,27230.0
Fonfría,14359.0,27610.0,19254.0,17850.0,16470.0,31671.0
Fresno de la Polvorosa,11411.0,20797.0,15050.0,14350.0,12410.0,22618.0
Fresno de la Ribera,14090.0,32909.0,20384.0,19950.0,16612.0,38799.0
Fresno de Sayago,13822.0,26170.0,18369.0,15750.0,16057.0,30402.0
Friera de Valverde,12861.0,26344.0,17310.0,15750.0,14138.0,28960.0
Fuente Encalada,13325.0,24882.0,,,15002.0,28014.0
Fuentelapeña,12438.0,25567.0,17162.0,14350.0,14264.0,29320.0
Fuentesaúco,12034.0,27278.0,17072.0,15050.0,13917.0,31546.0
Fuentes de Ropel,13346.0,27934.0,18240.0,17150.0,15325.0,32076.0
Fuentesecas,14600.0,30090.0,,,17221.0,35491.0
Fuentespreadas,12841.0,28842.0,18454.0,17150.0,14772.0,33179.0
Galende,13754.0,26884.0,18681.0,17150.0,15812.0,30905.0
Gallegos del Pan,13978.0,29570.0,20007.0,18550.0,16097.0,34051.0
Gallegos del Río,11887.0,21634.0,15843.0,14350.0,13001.0,23662.0
Gamones,12781.0,24884.0,,,14518.0,28265.0
Gema,14191.0,26373.0,18799.0,16450.0,16288.0,30272.0
Granja de Moreruela,13250.0,27162.0,17671.0,15750.0,15734.0,32254.0
Granucillo,13354.0,26441.0,18359.0,17150.0,15160.0,30017.0
Guarrate,13347.0,31245.0,18960.0,15050.0,16220.0,37969.0
Hermisende,14194.0,23508.0,17789.0,15750.0,16114.0,26689.0
"Hiniesta, La",12778.0,27853.0,17857.0,16450.0,14793.0,32247.0
Jambrina,13287.0,23982.0,17486.0,16450.0,15160.0,27362.0
Justel,13151.0,21605.0,,,14405.0,23665.0
Losacino,13384.0,24359.0,17538.0,16100.0,15102.0,27485.0
Losacio,,,,,,
Lubián,15485.0,29226.0,20716.0,17850.0,18049.0,34067.0
Luelmo,13688.0,29162.0,19134.0,15050.0,16364.0,34862.0
"Maderal, El",13738.0,23613.0,17583.0,17150.0,15848.0,27239.0
Madridanos,12177.0,27983.0,17265.0,15050.0,14240.0,32724.0
Mahide,13461.0,22907.0,17245.0,16100.0,15114.0,25719.0
Maire de Castroponce,13247.0,32071.0,18778.0,18550.0,15350.0,37164.0
Malva,11766.0,18630.0,14431.0,13650.0,13016.0,20609.0
Manganeses de la Lampreana,13794.0,27588.0,18789.0,16450.0,15829.0,31658.0
Manganeses de la Polvorosa,12474.0,27989.0,17894.0,16450.0,14463.0,32452.0
Manzanal de Arriba,14294.0,24174.0,18328.0,16450.0,16376.0,27695.0
Manzanal del Barco,12869.0,22342.0,16551.0,15050.0,14551.0,25263.0
Manzanal de los Infantes,11843.0,20102.0,15055.0,15750.0,13181.0,22373.0
Matilla de Arzón,14712.0,26688.0,19394.0,17150.0,16898.0,30653.0
Matilla la Seca,14600.0,30090.0,,,17221.0,35491.0
Mayalde,11788.0,21975.0,15838.0,15050.0,13151.0,24516.0
Melgar de Tera,13656.0,27959.0,19112.0,16100.0,15606.0,31950.0
Micereces de Tera,13132.0,27761.0,18459.0,16450.0,14968.0,31642.0
Milles de la Polvorosa,12941.0,27553.0,18108.0,15750.0,14892.0,31705.0
Molacillos,14206.0,31756.0,20728.0,17850.0,16733.0,37404.0
Molezuelas de la Carballeda,13151.0,21605.0,,,14405.0,23665.0
Mombuey,14166.0,29700.0,19842.0,19250.0,16286.0,34146.0
Monfarracinos,12799.0,32894.0,19239.0,17850.0,15170.0,38985.0
Montamarta,12553.0,27524.0,18012.0,16450.0,14505.0,31805.0
Moral de Sayago,11819.0,26042.0,16848.0,15750.0,13188.0,29058.0
Moraleja del Vino,13015.0,32109.0,19245.0,17850.0,15443.0,38100.0
Moraleja de Sayago,11461.0,22623.0,16038.0,14350.0,12956.0,25573.0
Morales del Vino,15653.0,38796.0,23148.0,20650.0,19083.0,47299.0
Morales de Rey,11877.0,24225.0,16098.0,14350.0,13402.0,27336.0
Morales de Toro,10912.0,23626.0,15347.0,14350.0,12391.0,26828.0
Morales de Valverde,13706.0,26344.0,18616.0,17850.0,15561.0,29910.0
Moralina,15426.0,32991.0,21681.0,17500.0,18622.0,39825.0
Moreruela de los Infanzones,11039.0,24181.0,15420.0,13650.0,12530.0,27446.0
Moreruela de Tábara,13431.0,26863.0,18447.0,16450.0,15699.0,31398.0
Muelas de los Caballeros,13877.0,25932.0,18355.0,17850.0,15749.0,29429.0
Muelas del Pan,14925.0,31590.0,20940.0,19950.0,17453.0,36941.0
Muga de Sayago,14974.0,32880.0,21212.0,21350.0,17615.0,38679.0
Navianos de Valverde,13896.0,27114.0,19185.0,15750.0,16666.0,32519.0
Olmillos de Castro,12653.0,22287.0,16410.0,14700.0,14016.0,24689.0
Otero de Bodas,15490.0,27782.0,20642.0,18550.0,17464.0,31321.0
Pajares de la Lampreana,9819.0,19567.0,16104.0,14350.0,13406.0,26717.0
Palacios del Pan,13435.0,27559.0,18294.0,17150.0,15376.0,31540.0
Palacios de Sanabria,13208.0,28194.0,18584.0,16450.0,15383.0,32837.0
Pedralba de la Pradería,13573.0,25801.0,18244.0,17150.0,15435.0,29343.0
"Pego, El",13662.0,31131.0,19610.0,15050.0,15939.0,36319.0
Peleagonzalo,12508.0,26386.0,17601.0,17150.0,14235.0,30028.0
Peleas de Abajo,13249.0,28893.0,18318.0,16450.0,15142.0,33021.0
Peñausende,13311.0,26832.0,18204.0,16450.0,15387.0,31015.0
Peque,13526.0,23719.0,17376.0,15750.0,15292.0,26816.0
"Perdigón, El",13251.0,28972.0,18356.0,15750.0,15596.0,34100.0
Pereruela,13242.0,28350.0,18037.0,16450.0,15295.0,32746.0
Perilla de Castro,14893.0,29002.0,20107.0,18550.0,17787.0,34637.0
Pías,13151.0,21605.0,,,14405.0,23665.0
Piedrahita de Castro,14813.0,33093.0,20950.0,18550.0,17844.0,39864.0
Pinilla de Toro,14981.0,27656.0,19461.0,15050.0,18015.0,33258.0
Pino del Oro,14486.0,27845.0,19792.0,19950.0,16531.0,31777.0
"Piñero, El",12567.0,28074.0,17900.0,17150.0,14300.0,31946.0
Pobladura del Valle,13516.0,27749.0,18732.0,16450.0,15703.0,32240.0
Pobladura de Valderaduey,14600.0,30090.0,,,17221.0,35491.0
Porto,17472.0,27664.0,21884.0,20650.0,20825.0,32974.0
Pozoantiguo,13568.0,26083.0,18517.0,16100.0,15493.0,29782.0
Pozuelo de Tábara,12258.0,26813.0,16880.0,13650.0,14225.0,31118.0
Prado,14600.0,30090.0,,,17221.0,35491.0
Puebla de Sanabria,15119.0,33535.0,21350.0,19250.0,17983.0,39887.0
Pueblica de Valverde,11535.0,22192.0,15200.0,14350.0,12781.0,24590.0
Quintanilla del Monte,14600.0,30090.0,,,17221.0,35491.0
Quintanilla del Olmo,14600.0,30090.0,,,17221.0,35491.0
Quintanilla de Urz,13325.0,24882.0,,,15002.0,28014.0
Quiruelas de Vidriales,13021.0,28517.0,18360.0,16450.0,14909.0,32654.0
Rabanales,13593.0,28603.0,18901.0,17150.0,15639.0,32911.0
Rábano de Aliste,11812.0,22130.0,15797.0,14350.0,13346.0,25004.0
Requejo,12380.0,21712.0,15594.0,14350.0,14037.0,24619.0
Revellinos,12650.0,28862.0,18179.0,15050.0,14943.0,34094.0
Riofrío de Aliste,14136.0,27669.0,19184.0,17850.0,16009.0,31335.0
Rionegro del Puente,13065.0,27318.0,17862.0,15750.0,15015.0,31395.0
Roales,14023.0,34463.0,20678.0,18550.0,16695.0,41030.0
Robleda-Cervantes,13232.0,26601.0,18169.0,15750.0,15673.0,31509.0
Roelos de Sayago,15780.0,33286.0,21604.0,19950.0,17871.0,37697.0
Rosinos de la Requejada,14036.0,25520.0,18580.0,17150.0,15829.0,28781.0
Salce,12781.0,24884.0,,,14518.0,28265.0
Samir de los Caños,16046.0,32947.0,21920.0,18550.0,18591.0,38174.0
San Agustín del Pozo,13457.0,33445.0,19569.0,17150.0,16011.0,39792.0
San Cebrián de Castro,13216.0,24677.0,17636.0,15750.0,15333.0,28629.0
San Cristóbal de Entreviñas,11609.0,27352.0,18030.0,16450.0,14607.0,34417.0
San Esteban del Molar,18577.0,39808.0,26081.0,18550.0,22574.0,48372.0
San Justo,13746.0,23133.0,16984.0,15050.0,15688.0,26401.0
San Martín de Valderaduey,14600.0,30090.0,,,17221.0,35491.0
San Miguel de la Ribera,13530.0,28321.0,18593.0,16450.0,15550.0,32549.0
San Miguel del Valle,13091.0,24703.0,17455.0,16450.0,15102.0,28500.0
San Pedro de Ceque,12523.0,22671.0,16195.0,15050.0,13742.0,24878.0
San Pedro de la Nave-Almendra,12163.0,24400.0,16647.0,15050.0,14122.0,28332.0
Santa Clara de Avedillo,12236.0,25600.0,17071.0,15050.0,13792.0,28854.0
Santa Colomba de las Monjas,12858.0,26052.0,17631.0,15750.0,14420.0,29215.0
Santa Cristina de la Polvorosa,12972.0,28952.0,18529.0,17150.0,14983.0,33439.0
Santa Croya de Tera,14831.0,30612.0,20707.0,17850.0,17595.0,36316.0
Santa Eufemia del Barco,12037.0,25771.0,17012.0,15750.0,13500.0,28903.0
Santa María de la Vega,12248.0,28645.0,17519.0,15750.0,13662.0,31951.0
Santa María de Valverde,13325.0,24882.0,,,15002.0,28014.0
Santibáñez de Tera,13934.0,29434.0,19638.0,17150.0,16043.0,33890.0
Santibáñez de Vidriales,13716.0,27234.0,18977.0,16450.0,16004.0,31777.0
Santovenia,14065.0,28390.0,19186.0,17150.0,16121.0,32540.0
San Vicente de la Cabeza,13933.0,27777.0,19019.0,17150.0,16000.0,31899.0
San Vitero,15417.0,31131.0,21364.0,18550.0,17916.0,36179.0
Sanzoles,11585.0,24639.0,16127.0,15050.0,13250.0,28180.0
Tábara,14109.0,30508.0,19809.0,17150.0,16368.0,35393.0
Tapioles,14474.0,28237.0,19266.0,15050.0,16929.0,33026.0
Toro,13082.0,29850.0,18722.0,17150.0,15349.0,35021.0
"Torre del Valle, La",14689.0,28919.0,19689.0,19600.0,16936.0,33343.0
Torregamones,11877.0,23545.0,16109.0,14350.0,13389.0,26544.0
Torres del Carrizal,13082.0,29327.0,19001.0,16450.0,15498.0,34743.0
Trabazos,13821.0,29568.0,19062.0,17150.0,15814.0,33831.0
Trefacio,13402.0,24696.0,18221.0,15750.0,15944.0,29380.0
Uña de Quintana,12411.0,23050.0,16432.0,15750.0,13651.0,25351.0
Vadillo de la Guareña,13401.0,25836.0,17955.0,15750.0,15477.0,29839.0
Valcabado,13709.0,33258.0,20109.0,19250.0,16118.0,39104.0
Valdefinjas,14225.0,25857.0,,,16572.0,30123.0
Valdescorriel,13557.0,26118.0,17887.0,15050.0,15348.0,29568.0
Vallesa de la Guareña,14225.0,25857.0,,,16572.0,30123.0
Vega de Tera,12795.0,25956.0,17559.0,15050.0,14496.0,29407.0
Vega de Villalobos,14600.0,30090.0,,,17221.0,35491.0
Vegalatrave,,,,,,
Venialbo,12012.0,23859.0,15921.0,15050.0,13715.0,27243.0
Vezdemarbán,12579.0,28287.0,17916.0,15750.0,14754.0,33177.0
Vidayanes,14600.0,30090.0,,,17221.0,35491.0
Videmala,13880.0,24949.0,17865.0,17150.0,15773.0,28351.0
Villabrázaro,16123.0,37153.0,23407.0,21350.0,19403.0,44711.0
Villabuena del Puente,12110.0,25733.0,16966.0,14350.0,13741.0,29199.0
Villadepera,13286.0,25429.0,17822.0,15750.0,15266.0,29218.0
Villaescusa,12333.0,24773.0,16417.0,14350.0,14067.0,28256.0
Villafáfila,11552.0,25009.0,16077.0,15050.0,13000.0,28145.0
Villaferrueña,13361.0,26974.0,18243.0,17150.0,15044.0,30371.0
Villageriz,13325.0,24882.0,,,15002.0,28014.0
Villalazán,13745.0,31309.0,19561.0,17850.0,15951.0,36333.0
Villalba de la Lampreana,13256.0,31785.0,19194.0,16450.0,15438.0,37017.0
Villalcampo,15185.0,26752.0,20127.0,17150.0,17558.0,30932.0
Villalobos,13222.0,29434.0,18756.0,15750.0,15760.0,35084.0
Villalonso,14600.0,30090.0,,,17221.0,35491.0
Villalpando,12585.0,29320.0,18091.0,15750.0,14657.0,34148.0
Villalube,12468.0,24767.0,17207.0,15750.0,13893.0,27598.0
Villamayor de Campos,14239.0,29552.0,19661.0,15750.0,16698.0,34657.0
Villamor de los Escuderos,12249.0,22866.0,16465.0,16100.0,13739.0,25645.0
Villanázar,13139.0,27050.0,18170.0,16450.0,14903.0,30682.0
Villanueva de Azoague,13108.0,28959.0,18354.0,17150.0,15219.0,33622.0
Villanueva de Campeán,15088.0,29396.0,20672.0,18550.0,18457.0,35959.0
Villanueva de las Peras,13325.0,24882.0,,,15002.0,28014.0
Villanueva del Campo,11829.0,26092.0,16764.0,12950.0,13582.0,29959.0
Villaralbo,13615.0,31762.0,19637.0,18550.0,15954.0,37219.0
Villardeciervos,16021.0,32543.0,21565.0,19250.0,19156.0,38910.0
Villar de Fallaves,14600.0,30090.0,,,17221.0,35491.0
Villar del Buey,12936.0,25821.0,17750.0,15750.0,14581.0,29104.0
Villardiegua de la Ribera,12396.0,24139.0,16828.0,15750.0,14141.0,27537.0
Villárdiga,14600.0,30090.0,,,17221.0,35491.0
Villardondiego,14509.0,31705.0,19365.0,14350.0,18586.0,40614.0
Villarrín de Campos,14784.0,30920.0,20033.0,16450.0,17579.0,36767.0
Villaseco del Pan,11722.0,21815.0,15447.0,15050.0,12874.0,23961.0
Villavendimio,13347.0,29327.0,18900.0,17150.0,15624.0,34330.0
Villaveza del Agua,13527.0,28857.0,18988.0,16450.0,15296.0,32632.0
Villaveza de Valverde,13325.0,24882.0,,,15002.0,28014.0
Viñas,12819.0,21455.0,16270.0,15750.0,14217.0,23795.0
Zamora,15058.0,32824.0,21195.0,18550.0,18088.0,39431.0
Abanto,17535.0,31911.0,,,20995.0,38208.0
Acered,12394.0,21562.0,16367.0,12950.0,14723.0,25614.0
Agón,17535.0,37615.0,24130.0,22050.0,20804.0,44629.0
Aguarón,13074.0,28655.0,18136.0,17150.0,15257.0,33439.0
Aguilón,17765.0,38908.0,25410.0,24850.0,21198.0,46426.0
Ainzón,14372.0,34116.0,20778.0,19950.0,17104.0,40602.0
Aladrén,17535.0,31911.0,,,20995.0,38208.0
Alagón,14128.0,36418.0,20954.0,19950.0,16997.0,43814.0
Alarba,15665.0,30027.0,,,18778.0,35995.0
Alberite de San Juan,15427.0,34121.0,,,18445.0,40796.0
Albeta,13658.0,32408.0,19740.0,21350.0,15920.0,37776.0
Alborge,14926.0,31841.0,20927.0,19250.0,17687.0,37733.0
Alcalá de Ebro,14958.0,32053.0,20635.0,19950.0,17767.0,38071.0
Alcalá de Moncayo,16145.0,33636.0,21854.0,19250.0,19822.0,41295.0
Alconchel de Ariza,15665.0,30027.0,,,18778.0,35995.0
Aldehuela de Liestos,17535.0,31911.0,,,20995.0,38208.0
Alfajarín,15157.0,38789.0,22789.0,21350.0,18545.0,47460.0
Alfamén,12547.0,35543.0,19008.0,17150.0,14722.0,41701.0
Alforque,,,,,,
Alhama de Aragón,13297.0,29780.0,18901.0,17850.0,15652.0,35054.0
Almochuel,15498.0,32733.0,,,18509.0,39093.0
"Almolda, La",14771.0,35477.0,21422.0,19950.0,17501.0,42034.0
Almonacid de la Cuba,13407.0,28896.0,18915.0,17150.0,15458.0,33317.0
Almonacid de la Sierra,12642.0,27660.0,17474.0,14350.0,14876.0,32547.0
"Almunia de Doña Godina, La",12659.0,36072.0,19347.0,17850.0,15098.0,43024.0
Alpartir,12218.0,31702.0,17968.0,16450.0,14426.0,37431.0
Ambel,12616.0,29318.0,18473.0,17850.0,14598.0,33922.0
Anento,17504.0,40222.0,24234.0,22050.0,21436.0,49256.0
Aniñón,11866.0,27887.0,17253.0,16450.0,13641.0,32058.0
Añón de Moncayo,14689.0,30648.0,20205.0,20650.0,17214.0,35917.0
Aranda de Moncayo,14948.0,25280.0,18812.0,17850.0,16938.0,28645.0
Arándiga,12678.0,25556.0,17448.0,13300.0,14886.0,30006.0
Ardisa,16463.0,32732.0,,,19995.0,39756.0
Ariza,11921.0,28784.0,17201.0,16450.0,13932.0,33638.0
Artieda,16463.0,32732.0,,,19995.0,39756.0
Asín,16463.0,32732.0,,,19995.0,39756.0
Atea,14458.0,23589.0,17681.0,15750.0,16850.0,27492.0
Ateca,13224.0,30769.0,18875.0,18550.0,15795.0,36751.0
Azuara,15348.0,29669.0,20804.0,19250.0,18289.0,35354.0
Badules,17535.0,31911.0,,,20995.0,38208.0
Bagüés,16463.0,32732.0,,,19995.0,39756.0
Balconchán,17535.0,31911.0,,,20995.0,38208.0
Bárboles,15726.0,33614.0,21770.0,21350.0,18791.0,40163.0
Bardallur,14813.0,31303.0,20516.0,20300.0,17270.0,36495.0
Belchite,14645.0,33646.0,20951.0,19950.0,17510.0,40230.0
Belmonte de Gracián,12531.0,29238.0,17962.0,17150.0,14333.0,33444.0
Berdejo,15665.0,30027.0,,,18778.0,35995.0
Berrueco,17535.0,31911.0,,,20995.0,38208.0
Bijuesca,15665.0,30027.0,,,18778.0,35995.0
Biota,14010.0,29812.0,19736.0,17850.0,16781.0,35710.0
Bisimbre,15427.0,34121.0,,,18445.0,40796.0
Boquiñeni,14482.0,33790.0,21060.0,19950.0,17092.0,39882.0
Bordalba,15665.0,30027.0,,,18778.0,35995.0
Borja,13294.0,32604.0,19629.0,18550.0,15944.0,39101.0
Botorrita,16402.0,38271.0,23955.0,23450.0,19962.0,46577.0
Brea de Aragón,13106.0,30164.0,18875.0,17150.0,15156.0,34883.0
Bubierca,15665.0,30027.0,,,18778.0,35995.0
Bujaraloz,13819.0,38403.0,20985.0,19950.0,16948.0,47099.0
Bulbuente,13227.0,29729.0,18126.0,16450.0,15574.0,35004.0
Bureta,13555.0,29107.0,18866.0,18550.0,15637.0,33578.0
"Burgo de Ebro, El",15504.0,37929.0,22681.0,21350.0,18879.0,46188.0
"Buste, El",15427.0,34121.0,,,18445.0,40796.0
Cabañas de Ebro,15437.0,38675.0,23065.0,22750.0,18322.0,45902.0
Cabolafuente,15665.0,30027.0,,,18778.0,35995.0
Cadrete,15907.0,39320.0,23490.0,21350.0,19753.0,48825.0
Calatayud,13955.0,33913.0,20279.0,17850.0,16917.0,41113.0
Calatorao,13033.0,32223.0,19163.0,17850.0,15295.0,37816.0
Calcena,,,,,,
Calmarza,15665.0,30027.0,,,18778.0,35995.0
Campillo de Aragón,15745.0,32655.0,21933.0,21350.0,18624.0,38628.0
Carenas,17449.0,31215.0,23286.0,20650.0,21125.0,37790.0
Cariñena,12996.0,33976.0,19316.0,17850.0,15481.0,40472.0
Caspe,11616.0,30926.0,17378.0,15750.0,13764.0,36645.0
Castejón de Alarba,15665.0,30027.0,,,18778.0,35995.0
Castejón de las Armas,15665.0,30027.0,,,18778.0,35995.0
Castejón de Valdejasa,15960.0,35772.0,23224.0,22750.0,19340.0,43349.0
Castiliscar,14733.0,30045.0,20691.0,17850.0,17429.0,35542.0
Cervera de la Cañada,11214.0,23050.0,15364.0,14350.0,12531.0,25759.0
Cerveruela,17535.0,31911.0,,,20995.0,38208.0
Cetina,12611.0,29809.0,18065.0,16450.0,14689.0,34721.0
Cimballa,15665.0,30027.0,,,18778.0,35995.0
Cinco Olivas,14253.0,31159.0,19645.0,18550.0,16747.0,36609.0
Clarés de Ribota,15665.0,30027.0,,,18778.0,35995.0
Codo,15342.0,29316.0,21369.0,18550.0,18415.0,35188.0
Codos,15262.0,29529.0,20882.0,18200.0,18030.0,34884.0
Contamina,15665.0,30027.0,,,18778.0,35995.0
Cosuenda,13758.0,30119.0,19353.0,17150.0,15891.0,34788.0
Cuarte de Huerva,16361.0,46472.0,25794.0,23450.0,20892.0,59341.0
Cubel,10607.0,24690.0,15351.0,14350.0,12242.0,28494.0
"Cuerlas, Las",17535.0,31911.0,,,20995.0,38208.0
Chiprana,11287.0,29090.0,17018.0,16450.0,13280.0,34228.0
Chodes,14572.0,27743.0,19547.0,21350.0,16897.0,32169.0
Daroca,14169.0,31915.0,20013.0,18550.0,16961.0,38204.0
Ejea de los Caballeros,13649.0,34489.0,20249.0,18550.0,16582.0,41900.0
Embid de Ariza,15665.0,30027.0,,,18778.0,35995.0
Encinacorba,17368.0,28406.0,21994.0,19950.0,21178.0,34637.0
Épila,12570.0,33560.0,18867.0,17850.0,14839.0,39620.0
Erla,14516.0,33141.0,20448.0,19250.0,17221.0,39316.0
Escatrón,15933.0,34403.0,22174.0,18550.0,19985.0,43152.0
Fabara,12271.0,30426.0,18321.0,16450.0,14269.0,35379.0
Farlete,17119.0,45152.0,25443.0,26950.0,20753.0,54739.0
Fayón,11470.0,26438.0,16375.0,15750.0,13125.0,30255.0
"Fayos, Los",16797.0,30714.0,22723.0,23450.0,19744.0,36104.0
Figueruelas,16426.0,43178.0,24510.0,22750.0,20119.0,52885.0
Fombuena,17535.0,31911.0,,,20995.0,38208.0
"Frago, El",17773.0,38508.0,24471.0,23450.0,22322.0,48365.0
"Frasno, El",16226.0,30698.0,21754.0,18550.0,19560.0,37005.0
Fréscano,15478.0,32133.0,22061.0,19250.0,17837.0,37032.0
Fuendejalón,12486.0,29951.0,18152.0,16450.0,14685.0,35225.0
Fuendetodos,16147.0,34252.0,22021.0,20650.0,19853.0,42113.0
Fuentes de Ebro,14202.0,37820.0,21358.0,19950.0,17188.0,45770.0
Fuentes de Jiloca,12721.0,26112.0,17556.0,15750.0,14650.0,30072.0
Gallocanta,14457.0,37648.0,21568.0,19950.0,17140.0,44636.0
Gallur,13886.0,32731.0,20004.0,19250.0,16434.0,38736.0
Gelsa,14823.0,34257.0,21576.0,19950.0,18197.0,42053.0
Godojos,15665.0,30027.0,,,18778.0,35995.0
Gotor,11173.0,25921.0,15839.0,15750.0,12570.0,29161.0
Grisel,15427.0,34121.0,,,18445.0,40796.0
Grisén,14634.0,37189.0,21483.0,21350.0,17581.0,44679.0
Herrera de los Navarros,14330.0,29644.0,19492.0,17850.0,17246.0,35677.0
Ibdes,11898.0,25435.0,16742.0,16450.0,13374.0,28589.0
Illueca,12083.0,29550.0,17490.0,16450.0,13876.0,33935.0
Isuerre,16463.0,32732.0,,,19995.0,39756.0
Jaraba,12550.0,30571.0,18437.0,18550.0,14444.0,35183.0
Jarque,12116.0,26769.0,17156.0,16450.0,13895.0,30698.0
Jaulín,14613.0,33919.0,21198.0,19250.0,17210.0,39945.0
"Joyosa, La",14507.0,41529.0,22363.0,20650.0,17526.0,50173.0
Lagata,13706.0,25554.0,17774.0,15050.0,15996.0,29824.0
Langa del Castillo,14435.0,26631.0,19322.0,18550.0,16693.0,30795.0
Layana,16463.0,32732.0,,,19995.0,39756.0
Lécera,13086.0,27298.0,18287.0,16450.0,15435.0,32197.0
Leciñena,14524.0,33644.0,21563.0,19950.0,18649.0,43200.0
Lechón,17535.0,31911.0,,,20995.0,38208.0
Letux,15533.0,32995.0,21549.0,19950.0,18401.0,39088.0
Litago,15111.0,28296.0,19965.0,19950.0,17523.0,32813.0
Lituénigo,17882.0,36360.0,25143.0,25550.0,21573.0,43864.0
Lobera de Onsella,16463.0,32732.0,,,19995.0,39756.0
Longares,10931.0,27021.0,15855.0,15050.0,12551.0,31025.0
Longás,16463.0,32732.0,,,19995.0,39756.0
Lucena de Jalón,12583.0,28798.0,17761.0,17150.0,14735.0,33723.0
Luceni,13330.0,32475.0,19330.0,18550.0,15808.0,38512.0
Luesia,15882.0,34728.0,22389.0,22050.0,19037.0,41628.0
Luesma,17535.0,31911.0,,,20995.0,38208.0
Lumpiaque,12509.0,29487.0,17673.0,15750.0,14647.0,34528.0
Luna,15900.0,33668.0,22246.0,19950.0,19205.0,40666.0
Maella,10890.0,28378.0,16402.0,14350.0,12621.0,32889.0
Magallón,13574.0,32326.0,19663.0,17850.0,16018.0,38147.0
Mainar,12288.0,28843.0,17581.0,17150.0,14170.0,33259.0
Malanquilla,15665.0,30027.0,,,18778.0,35995.0
Maleján,11321.0,28562.0,16605.0,15750.0,13036.0,32888.0
Malón,11009.0,28570.0,16318.0,16450.0,12777.0,33157.0
Maluenda,11434.0,29192.0,16667.0,15750.0,13113.0,33477.0
Mallén,13356.0,32943.0,19492.0,18550.0,15803.0,38978.0
Manchones,17535.0,31911.0,,,20995.0,38208.0
Mara,12643.0,28272.0,17793.0,17150.0,14736.0,32951.0
María de Huerva,14634.0,43702.0,23241.0,22050.0,18121.0,54117.0
Mediana de Aragón,13470.0,30106.0,19319.0,17850.0,16000.0,35760.0
Mequinenza,15021.0,37905.0,22283.0,21350.0,18155.0,45815.0
Mesones de Isuela,13701.0,29934.0,19234.0,17850.0,15902.0,34743.0
Mezalocha,17235.0,35862.0,23989.0,22750.0,20650.0,42968.0
Mianos,16463.0,32732.0,,,19995.0,39756.0
Miedes de Aragón,11405.0,26362.0,16229.0,14350.0,13144.0,30380.0
Monegrillo,14545.0,36708.0,21293.0,19950.0,17134.0,43242.0
Moneva,19783.0,39237.0,26832.0,26950.0,23667.0,46940.0
Monreal de Ariza,15814.0,31817.0,21371.0,18550.0,19195.0,38618.0
Monterde,17573.0,33590.0,23209.0,23450.0,21071.0,40275.0
Montón,15665.0,30027.0,,,18778.0,35995.0
Morata de Jalón,14090.0,30773.0,19860.0,18550.0,16700.0,36473.0
Morata de Jiloca,12582.0,27280.0,17419.0,17150.0,14648.0,31761.0
Morés,13944.0,27981.0,19020.0,16450.0,16169.0,32446.0
Moros,12296.0,22861.0,16355.0,14350.0,13946.0,25928.0
Moyuela,17731.0,32930.0,23795.0,22750.0,21013.0,39025.0
Mozota,17998.0,35451.0,24828.0,22050.0,21811.0,42962.0
Muel,14314.0,36520.0,20843.0,19250.0,17249.0,44008.0
