"geo","n_transactions","median_price_per_sqm","median_valeur_fonciere","median_surface_bati","median_pieces","appartement_share_pct"
"38394","10","2033.9632277834526","220825","97","4.5","0"
"35316","7","1646.34146341463","116550","82","3","0"
"69112","38","4266.3865546218485","396850","91.5","4","26.31578947368421"
"62075","6","2458.615304528891","224000","95.5","4","0"
"54321","17","2380","178500","75","3","29.41176470588235"
"18270","13","455.555555555556","35000","84","4","15.384615384615385"
"77513","34","3323.34296138644","219990","64","3","47.05882352941177"
"17013","6","996.6666666666667","90500","119","3.5","0"
"37165","3","1797.75280898876","160000","89","4","0"
"29244","7","1384.61538461538","180000","129","5","0"
"63108","6","1802.664835164835","188750","103.5","4","0"
"59624","11","805.666666666667","70500","126","4","0"
"63089","10","2423.0148883374686","233075","105.5","4","0"
"33554","13","2727.27272727273","250000","88","4","7.6923076923076925"
"34279","4","1179.2237442922374","113500","102.5","3.5","25"
"76738","9","2000","210000","115","5","0"
"78437","5","2976.19047619048","232500","84","4","0"
"36228","15","1146.66666666667","105000","79","3","0"
"81101","10","1239.2769607843138","142500","104","4","0"
"24101","5","1456.52173913043","149750","87","3","0"
"69040","51","4262.47619047619","300000","75","4","64.70588235294117"
"14191","99","3401.12359550562","121080","39","2","65.65656565656566"
"66067","15","3181.81818181818","194750","56","3","40"
"46224","25","1944.44444444444","173346","89","4","8"
"77239","10","2054.189435336976","175000","85.5","4","10"
"95370","20","3644.660194174757","331750","101","4","10"
"63232","5","1596.08695652174","183550","115","4","0"
"11304","65","1291.66666666667","96000","77","4","12.307692307692308"
"59149","12","849.8211297674686","94500","83.5","4","0"
"08254","3","560","42000","80","3","0"
"76707","7","2076.85185185185","266950","149","5","0"
"56137","23","2663.63636363636","274500","115","5","4.3478260869565215"
"33533","22","1703.9321789321789","125050","74","3","0"
"50003","39","4428.57142857143","315000","72","4","12.820512820512821"
"40291","10","5229.675461975835","438240.5","86.5","4","0"
"49228","48","959.1666666666667","102853.35500000001","85","4","2.0833333333333335"
"17073","11","1738.52906976744","160400","107","4","0"
"47156","3","1133.78571428571","190410","113","5","0"
"89018","7","1555.55555555556","135000","90","4","0"
"59394","4","1284.282608695652","66500","62.5","4","0"
"61165","3","1240.31007751938","160000","101","5","0"
"50216","6","1305.8766233766232","119500","108","5","0"
"91691","185","3637.82894736842","298300","76","4","37.83783783783784"
"03207","6","1114.4268774703557","81500","90.5","4","0"
"33205","4","1411.904761904762","88500","67","3","0"
"33104","50","2616.404301075269","201825","81","4","12"
"62446","4","1548.8095238095239","127750","83","3.5","0"
"62364","10","1108.252427184466","112500","103","4","0"
"19144","3","1403.50877192982","158550","92","3","0"
"81251","6","1272.6578827805542","161500","113.5","4.5","0"
"35135","13","2087.91208791209","200000","91","4","15.384615384615385"
"62844","3","536.231884057971","145000","116","5","0"
"88061","3","742.381818181818","110000","145","5","0"
"30188","5","2053.57142857143","172500","88","4","0"
"06089","16","6554.523809523809","654760","116","4","12.5"
"92032","73","4872.34042553191","240000","61","3","72.6027397260274"
"41095","9","1375","110000","65","3","11.11111111111111"
"63227","19","2616.1797752809","232840","97","4","0"
"80253","40","1091.71679197995","90750","72","3.5","10"
"76712","6","1715.2889245585875","210500","114.5","4","0"
"74166","7","4351.14503816794","385000","73","4","42.857142857142854"
"63014","81","2351.72413793103","179500","82","4","16.049382716049383"
"59335","14","2422.0063025210084","270350","113","4.5","0"
"60350","11","1676.47058823529","143500","88","4","18.181818181818183"
"85288","161","3451.80722891566","240000","79","3","26.08695652173913"
"82123","16","1884.0388007054676","182975","81","4","18.75"
"80706","11","1000","98000","91","4","0"
"77318","8","3049.8232323232323","227500","80","3","12.5"
"76618","68","2002.439024390244","190150","97.5","4","1.4705882352941178"
"05156","4","2783.407382091593","185650","67.5","3.5","50"
"36009","4","1412.2983870967741","154000","97.5","4.5","0"
"36054","3","804.105263157895","55000","110","4","0"
"43138","4","553.5714285714286","60000","107","3.5","0"
"34333","36","4755.171277997365","228900","51","3","2.7777777777777777"
"35150","30","2212.5776689888908","208000","102.5","5","0"
"84068","14","5371.019460415746","216750","45.5","3","50"
"44174","18","2452.7339901477835","196000","92.5","4","0"
"63103","68","2086.666666666667","137655","72","3","50"
"81210","3","2389.38053097345","260000","105","4","0"
"45077","7","1086.95652173913","105000","92","4","0"
"72182","13","1454.08163265306","140000","87","4","0"
"30086","6","2405.29926426725","241000","100.5","4","0"
"01450","37","2813.67515151515","251000","90","4","8.108108108108109"
"61208","4","1305.752688172043","159500","140","5.5","0"
"32282","4","1898.8095238095239","228550","116","4.5","0"
"95462","3","3195.87628865979","310000","97","4","0"
"01383","6","1977.7277277277276","237000","124.5","4.5","0"
"59195","6","3168.3673469387754","314580","114","4.5","0"
"51544","3","1168.31683168317","118000","101","6","0"
"11314","3","544.117647058824","41000","60","4","33.333333333333336"
"28279","32","1962.7357293868922","195500","85","4","25"
"88095","7","1020.3488372093","164000","102","5","14.285714285714286"
"45134","8","1835.538842345773","188000","98","4","0"
"17224","23","1028.57142857143","103000","90","4","0"
"31296","7","917.43119266055","90000","100","4","0"
"29038","7","1111.11111111111","50000","48","2","14.285714285714286"
"38320","7","2270.16806722689","229900","100","4","14.285714285714286"
"79122","4","946.1271465107782","97500","81.5","3.5","0"
"74310","11","4186.04651162791","457200","107","5","9.090909090909092"
"38097","27","3050.84745762712","269503","84","4","22.22222222222222"
"90075","22","1655.7087310003535","150650","84.5","4","18.181818181818183"
"37077","31","2113.20754716981","195000","95","4","0"
"01408","4","1513.5613207547171","132750","83.5","3","0"
"59622","9","1506.02409638554","125000","86","4","0"
"85156","24","2472.863247863248","216500","91.5","4","0"
"63263","26","2578.183046268153","259415","99.5","4","3.8461538461538463"
"40155","7","3423.61111111111","289000","84","4","0"
"79289","10","1788.707509157509","178500","103","5","0"
"40094","5","2638.88888888889","190000","70","3","20"
"14572","8","910.3191489361702","72500","80","4","0"
"38524","28","3585.716845878136","260732.5","82","4","28.571428571428573"
"93071","183","2901.6393442623","225000","74","4","37.704918032786885"
"27090","25","2195.94594594595","226000","97","4","0"
"27135","3","1591.24087591241","210800","100","5","0"
"25527","30","1782.2558268590456","190875","90","3.5","33.333333333333336"
"85102","6","1560.5074821080025","176250","110","5.5","0"
"53008","15","1510.41666666667","130000","90","4","0"
"18289","4","1073.3746130030959","87500","89","4","0"
"31163","17","2949.57983193277","341500","112","4","11.764705882352942"
"81206","5","1162.79069767442","100000","90","3","0"
"88173","5","700","43000","72","3","0"
"48080","30","1446.2641989815902","118000","73","3","43.333333333333336"
"38470","7","1938.75","190000","99","3","14.285714285714286"
"81196","10","1447.1153846153848","152000","84.5","3","0"
"33161","9","1590.90909090909","158500","98","3","0"
"22313","3","1000","80000","66","3","0"
"23101","4","1737.9841686091686","131785","76.5","4","0"
"61167","38","1302.304964539007","114800","81","4","0"
"45324","11","1940.77669902913","199900","103","4","0"
"45284","140","2204.6443089430895","168605","82","4","37.857142857142854"
"15096","4","1205.0828523552411","78150","75.5","3.5","0"
"40031","9","2125","181211","93","4","11.11111111111111"
"39150","10","1769.5652173913045","150150","78","3.5","10"
"42290","3","2022.47191011236","250000","143","6","0"
"40036","37","3974.5625","300420","89","4","16.216216216216218"
"49174","6","1746.2686567164178","110000","70","3","0"
"41059","49","1636.36363636364","150000","90","4","4.081632653061225"
"07142","5","373.75","17500","80","3","0"
"53015","22","1729.7802711547452","158000","99","4","0"
"14437","86","2630.0848484848484","196745","72","4","20.930232558139537"
"73326","9","3407.40740740741","434300","119","5","33.333333333333336"
"77449","53","4571.42857142857","301836.8","63","3","71.69811320754717"
"86066","309","1290.32258064516","105000","82","4","18.77022653721683"
"78233","26","4295.045045045044","673482","134.5","6","3.8461538461538463"
"38026","9","2608.69565217391","270000","92","4","22.22222222222222"
"59234","34","1469.7899159663866","116400","80","4","5.882352941176471"
"80109","4","1180.1612903225805","131000","90","4","0"
"95026","22","3129.3902439024387","272750","82.5","4","13.636363636363637"
"28226","4","1411.8589743589744","104500","68","3","25"
"27412","11","1956.25","200000","102","5","0"
"77388","4","2627.573529411765","220275","84","3.5","0"
"27649","4","1828.7595581988105","185150","99.5","4.5","0"
"28098","9","2275","220000","80","4","0"
"84108","22","3747.2662698412696","288220","77.5","4","36.36363636363637"
"02676","5","1052.63157894737","100000","98","4","20"
"69177","10","4043.637037037037","329875","100.5","4","0"
"34150","200","4162.385914874945","176500","44.5","3","44.5"
"47145","28","1669.513457556936","108800","73.5","3","32.142857142857146"
"41001","3","859.375","75000","94","4","0"
"37206","10","2913.9591719378955","274500","97","4","0"
"59642","4","1995.220913514709","270600","134.5","5.5","0"
"65306","3","1637.69841269841","120000","80","3","33.333333333333336"
"34067","11","3027.47252747253","275500","93","4","0"
"13202","278","3201.923076923077","143235","45","2","98.92086330935251"
"50433","5","3021.58273381295","229660","78","4","0"
"76286","4","1939.4590846047158","181250","96","4.5","0"
"14325","37","3157.89473684211","177000","70","3","10.81081081081081"
"51362","8","2328.2608695652175","253000","115","4.5","0"
"76464","22","2294.182372807495","276750","126.5","4","0"
"22294","4","1114.7342995169083","62000","59","2","0"
"89390","5","1481.48148148148","195000","126","5","0"
"40240","3","2271.9298245614","154000","102","3","0"
"44129","75","2416.66666666667","215000","85","4","18.666666666666668"
"29266","24","1719.1224541111392","170125","98.5","4","0"
"45083","16","1117.857142857143","91500","73.5","4","25"
"63204","9","2315.64285714286","240000","91","4","0"
"63409","3","1855.55555555556","69000","36","2","0"
"14291","3","957.139319727891","165000","147","5","0"
"70120","19","1504.28571428571","115000","85","4","10.526315789473685"
"62186","50","1519.5609833971903","138000","83.5","4","6"
"80071","13","1494.25287356322","118800","87","4","0"
"82072","6","1475.799481417459","142500","95","4","16.666666666666668"
"16109","3","1588.23529411765","135000","95","4","0"
"41143","16","1109.7222222222222","82500","67","4","6.25"
"27340","6","1510.6821077539134","198000","164","5","0"
"33330","32","3095.0343511450383","315000","102.5","4","6.25"
"89459","3","1442.10526315789","180000","112","5","0"
"24547","48","1581.641156462585","128500","76","4","25"
"82097","9","1458.33333333333","105000","98","3","11.11111111111111"
"89449","23","1860.46511627907","163900","90","4","0"
"33034","3","2040.81632653061","141000","80","4","0"
"65173","3","2083.33333333333","143900","60","3","0"
"01337","6","1821.4054553860378","213857.5","104","4.5","0"
"30096","5","2414.89361702128","183350","85","4","0"
"79016","3","1398.52564102564","139800","121","4","0"
"77030","7","2000","188100","92","4","0"
"28331","6","1484.8998708010336","143500","78.5","3.5","0"
"50142","6","2144.8028673835124","277500","135.5","5.5","0"
"59451","3","1077.98165137615","117500","109","5","0"
"59205","47","1370.78651685393","110000","85","5","2.127659574468085"
"88206","9","1151.16279069767","104000","88","5","11.11111111111111"
"60079","4","1532.3342334969993","217261.05","141","7","0"
"30055","5","1378.57142857143","108000","65","2","0"
"59652","4","9750","319000","46.5","3","0"
"35069","88","2797.0588235294117","285825","108.5","5","15.909090909090908"
"06014","5","3222.85714285714","126000","39","3","0"
"60511","4","2409.310344827586","215250","89","3.5","0"
"38333","3","2907.80141843972","350000","79","4","33.333333333333336"
"16233","3","1000","100000","120","5","0"
"51636","4","2591.520467836257","260900","101.5","4","0"
"47081","4","1226.074646074646","130900","108","4","0"
"91272","118","3979.1092258748677","418500","101","5","31.35593220338983"
"11264","14","1822.7787921348313","142740","92.5","4","7.142857142857143"
"56044","5","1929.82456140351","105000","53","2","0"
"83106","48","3338.0497367536686","322825","85.5","4","14.583333333333334"
"63471","13","894.736842105263","58165","50","3","15.384615384615385"
"97202","12","3558.5526315789475","191155","85.5","3.5","41.666666666666664"
"71047","37","1219.17808219178","89000","80","4","5.405405405405405"
"22031","10","1055.299539170507","56000","65","2.5","0"
"64511","17","2497.16981132075","287000","111","5","0"
"73213","50","3713.210702341137","248575","75.5","3","56"
"56234","42","5544.642857142857","348500","75.5","3","30.952380952380953"
"71264","4","1235.6711915535445","65940","77.5","3","0"
"29167","9","1900.58479532164","175000","101","4","0"
"31345","15","2625","198250","78","4","0"
"44157","13","2429","156500","72","4","0"
"72338","5","1823.52941176471","260000","121","5","0"
"53088","3","1647.88732394366","117000","71","3","0"
"18048","3","831.25","84000","74","4","0"
"86133","26","2058.836237937491","192500","95","4","0"
"45326","3","1109.09090909091","122000","107","5","0"
"35118","11","2035.71428571429","185000","83","4","0"
