"geo","GeboorteRelatief_25","SterfteRelatief_27","GemiddeldeHuishoudensgrootte_32","Bevolkingsdichtheid_33","GemiddeldeWOZWaardeVanWoningen_35","PercentageEengezinswoning_36","PercentageMeergezinswoning_37","PercentageBewoond_38","PercentageOnbewoond_39","Koopwoningen_40","HuurwoningenTotaal_41","BouwjaarVoor2000_45","BouwjaarVanaf2000_46","GemiddeldElektriciteitsverbruikTotaal_47","GemiddeldAardgasverbruikTotaal_55","AantalInkomensontvangers_64","GemiddeldInkomenPerInkomensontvanger_65","GemiddeldInkomenPerInwoner_66","k_40PersonenMetLaagsteInkomen_67","k_20PersonenMetHoogsteInkomen_68","Actieven1575Jaar_69","HuishoudensMetEenLaagInkomen_72","PersonenautoSPerHuishouden_91","AfstandTotHuisartsenpraktijk_94","AfstandTotGroteSupermarkt_95","AfstandTotSchool_97","Mannen_6","Vrouwen_7","k_0Tot15Jaar_8","k_15Tot25Jaar_9","k_25Tot45Jaar_10","k_45Tot65Jaar_11","k_65JaarOfOuder_12","Ongehuwd_13","Gehuwd_14","Gescheiden_15","Verweduwd_16","WestersTotaal_17","NietWestersTotaal_18","GeboorteTotaal_24","SterfteTotaal_26","HuishoudensTotaal_28","Eenpersoonshuishoudens_29","HuishoudensZonderKinderen_30","HuishoudensMetKinderen_31","Woningvoorraad_34"
"WK099571  ","16","0","3.5","6","NaN","100","0","92","8","78","22","95","5","4030","3300","100","NaN","34.2","NaN","NaN","NaN","NaN","NaN","7.3","7.4","7","560","440","280","120","200","240","40","520","440","0","0","40","0","0","0","280","40","40","200","296"
"WK099572  ","0","0","1.7","1","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","3010","2120","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","6.6","6.5","6.2","750","500","0","0","250","500","0","500","250","0","0","250","0","0","0","500","250","250","0","950"
"WK099573  ","21","0","3","6","NaN","100","0","93","7","73","27","97","3","4600","2520","100","NaN","NaN","NaN","NaN","NaN","NaN","NaN","6.3","7","6.4","526.3157894736842","473.6842105263158","210.52631578947367","157.89473684210526","210.52631578947367","263.1578947368421","0","473.6842105263158","421.05263157894734","0","0","52.63157894736842","0","0","0","315.7894736842105","52.63157894736842","52.63157894736842","210.52631578947367","315.7894736842105"
"WK099574  ","0","0","3","2","NaN","100","0","2","98","2","98","100","0","NaN","2280","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","6.6","6.5","5.4","428.57142857142856","571.4285714285714","142.85714285714286","142.85714285714286","142.85714285714286","285.7142857142857","0","428.57142857142856","428.57142857142856","0","0","142.85714285714286","142.85714285714286","0","0","285.7142857142857","0","142.85714285714286","142.85714285714286","11600"
"WK099575  ","0","0","3","4","NaN","100","0","90","10","62","38","97","3","5220","2930","100","NaN","NaN","NaN","NaN","NaN","NaN","NaN","7.4","7.2","5.9","562.5","437.5","187.5","125","125","312.5","125","437.5","500","0","0","0","0","0","0","312.5","62.5","125","187.5","362.5"
"WK099576  ","8","0","3.4","5","NaN","100","0","100","0","76","24","94","6","3570","2630","100","NaN","28","NaN","NaN","NaN","NaN","NaN","10.5","9.5","9.2","521.7391304347826","478.2608695652174","260.8695652173913","86.95652173913044","260.8695652173913","260.8695652173913","43.47826086956522","521.7391304347826","478.2608695652174","0","0","43.47826086956522","0","0","0","260.8695652173913","43.47826086956522","86.95652173913044","217.3913043478261","295.6521739130435"
"WK099577  ","73","0","2.9","4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","4090","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","10.2","9.8","9","555.5555555555555","444.44444444444446","111.11111111111111","111.11111111111111","111.11111111111111","222.22222222222223","0","333.3333333333333","444.44444444444446","0","0","0","111.11111111111111","0","0","222.22222222222223","111.11111111111111","111.11111111111111","111.11111111111111","288.8888888888889"
"WK099579  ","0","0","2","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1000","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400"
"WK164000  ","5","14","2.2","236","214","75","25","95","5","67","26","83","17","3330","1600","5300","30.6","25.8","40","18.2","60","4.8","1.2","0.9","0.9","1.2","489.9691358024691","510.0308641975309","129.62962962962962","100.30864197530865","194.44444444444446","311.7283950617284","261.5740740740741","413.58024691358025","448.3024691358025","62.5","74.84567901234568","92.5925925925926","29.320987654320987","5.401234567901234","14.660493827160494","445.21604938271605","142.7469135802469","158.179012345679","143.5185185185185","484.72222222222223"
"WK164001  ","6","1","2.2","119","218","95","5","95","5","84","12","91","9","3970","1720","600","31.6","26.9","36.7","16.6","64.6","2.7","1.3","4.8","4.9","0.5","525.974025974026","480.5194805194805","162.33766233766235","116.88311688311688","201.2987012987013","311.68831168831167","188.3116883116883","461.038961038961","448.05194805194805","38.96103896103896","51.94805194805195","90.9090909090909","25.974025974025974","6.4935064935064934","0","415.5844155844156","129.87012987012986","155.84415584415584","136.36363636363637","407.7922077922078"
"WK164002  ","8","7","2.3","262","226","88","12","96","4","78","22","87","13","3670","1610","3500","30.3","25.8","38.7","18.6","63.5","4.3","1.3","0.7","0.8","0.9","512.4851367419739","487.51486325802614","131.98573127229488","123.66230677764565","211.65279429250893","324.61355529131987","204.51843043995243","441.14149821640905","448.2758620689655","52.318668252080855","55.8858501783591","60.642092746730086","19.024970273483948","8.323424494649228","7.13436385255648","431.62901307966706","128.41854934601665","148.63258026159335","154.57788347205707","432.8180737217598"
"WK164003  ","7","9","2.3","177","214","90","10","96","4","80","19","91","9","3550","1640","2800","29","24","39.8","16.4","61.7","4.6","1.3","1","1","1.4","518.4094256259204","483.06332842415316","153.16642120765832","107.51104565537555","213.54933726067748","309.2783505154639","215.0220913107511","430.0441826215022","455.08100147275405","50.07363770250368","61.855670103092784","58.910162002945505","20.61855670103093","7.363770250368188","8.836524300441827","424.1531664212077","122.23858615611194","148.74815905743742","153.16642120765832","431.2223858615611"
"WK164004  ","1","7","2.2","153","207","92","8","94","6","83","17","94","6","3480","1650","600","29.6","25.3","39.5","16.4","55.8","5.7","1.3","1.1","1.5","1","518.796992481203","481.203007518797","105.26315789473684","97.74436090225564","187.9699248120301","330.82706766917295","255.6390977443609","383.45864661654133","496.2406015037594","52.63157894736842","60.150375939849624","90.22556390977444","22.55639097744361","0","7.518796992481203","451.1278195488722","135.33834586466165","187.9699248120301","127.81954887218045","455.6390977443609"
"WK164005  ","6","11","2.2","387","194","88","12","97","3","77","20","94","6","3450","1670","3400","30.6","25.5","38.4","17.5","57.3","4.5","1.3","0.7","0.8","1.5","499.41245593419507","501.7626321974148","130.43478260869566","101.05757931844889","202.11515863689777","305.52291421856637","259.69447708578144","398.3548766157462","461.8096357226792","69.33019976498237","69.33019976498237","111.63337250293772","25.851938895417156","5.875440658049354","11.750881316098708","452.4089306698002","146.88601645123384","164.5123384253819","142.18566392479437","450.2937720329025"
"WK164006  ","5","3","2.4","232","219","93","7","98","2","79","21","91","9","3660","1770","800","30.8","25.2","38.9","18","59.7","4.4","1.4","1.9","1.6","0.6","539.6825396825396","465.6084656084656","148.14814814814815","126.98412698412699","195.76719576719577","338.62433862433863","185.1851851851852","423.2804232804233","449.7354497354497","63.492063492063494","58.2010582010582","84.65608465608466","26.455026455026456","5.291005291005291","0","417.989417989418","121.6931216931217","137.56613756613757","164.02116402116403","424.33862433862436"
"WK164007  ","5","14","2.3","414","204","91","9","96","4","80","18","92","8","3560","1710","3000","32","26.9","36.9","19.3","60.6","4.1","1.3","0.7","0.6","0.7","498.02890932982916","503.2851511169514","126.14980289093299","120.89356110381078","182.6544021024967","320.6307490144547","245.7293035479632","390.2759526938239","467.8055190538765","68.3311432325887","72.27332457293035","97.24047306176084","36.793692509855454","5.256241787122208","14.45466491458607","413.92904073587385","115.63731931668856","153.74507227332458","144.5466491458607","426.28120893561106"
"WK164008  ","9","6","2.3","241","220","87","13","96","4","77","22","96","4","3610","1730","2000","30.4","25.1","40.5","17.8","57","5.1","1.4","1","0.8","0.8","530.0751879699249","469.9248120300752","148.49624060150376","116.54135338345864","216.1654135338346","300.7518796992481","212.406015037594","436.09022556390977","469.9248120300752","48.87218045112782","41.35338345864662","105.26315789473684","88.34586466165413","9.398496240601503","5.639097744360902","396.61654135338347","105.26315789473684","150.37593984962405","140.97744360902254","398.1203007518797"
"WK164009  ","9","8","2.4","99","239","94","6","95","5","78","21","91","9","3920","1730","900","31.2","25.5","41","18.6","63.8","4.3","1.5","0.9","2.8","1","516.9491525423729","487.2881355932203","148.3050847457627","127.11864406779661","186.4406779661017","334.7457627118644","194.91525423728814","423.728813559322","457.6271186440678","59.32203389830509","50.847457627118644","80.50847457627118","29.661016949152543","8.474576271186441","8.474576271186441","402.54237288135596","93.22033898305085","156.77966101694915","156.77966101694915","413.5593220338983"
"WK164010  ","10","5","2.4","218","221","96","4","95","5","83","17","93","7","3620","1680","1400","31.6","26.4","36.3","20.3","62.5","3.8","1.5","0.7","0.8","0.6","520.9580838323353","479.0419161676647","134.7305389221557","95.80838323353294","206.5868263473054","356.2874251497006","197.60479041916167","404.19161676646706","500","41.91616766467066","47.90419161676647","98.80239520958084","26.94610778443114","8.982035928143713","5.9880239520958085","413.1736526946108","104.79041916167665","161.67664670658684","149.7005988023952","426.94610778443115"
"WK164011  ","4","5","2.6","130","220","92","8","97","3","85","15","93","7","3840","1780","1200","30.2","24.8","40.8","19.5","63.2","2.9","1.4","0.7","0.7","0.7","494.7368421052632","505.2631578947368","140.35087719298247","157.89473684210526","171.9298245614035","361.4035087719298","157.89473684210526","452.63157894736844","456.140350877193","42.10526315789474","45.6140350877193","59.64912280701754","21.05263157894737","3.508771929824561","3.508771929824561","389.4736842105263","91.2280701754386","129.82456140350877","168.42105263157896","392.280701754386"
"WK164012  ","8","4","2.5","59","253","99","1","96","4","89","11","85","15","4250","1870","400","30.1","24.9","44.2","20.1","63.9","6.3","1.7","4.1","4.1","2.7","535.3535353535353","464.64646464646466","121.21212121212122","131.31313131313132","161.6161616161616","383.83838383838383","171.7171717171717","414.14141414141415","505.050505050505","40.4040404040404","30.303030303030305","101.01010101010101","20.2020202020202","10.1010101010101","0","393.93939393939394","80.8080808080808","131.31313131313132","181.8181818181818","406.06060606060606"
"WK164013  ","10","7","2.3","137","227","92","8","95","5","83","17","80","20","3790","1820","800","30.9","26","42.1","20.4","63.4","2.5","1.3","2.6","2.8","0.7","507.85340314136124","492.14659685863876","141.36125654450262","109.94764397905759","178.0104712041885","329.84293193717275","230.36649214659687","382.19895287958116","497.3821989528796","41.8848167539267","68.06282722513089","94.24083769633508","10.471204188481675","10.471204188481675","5.2356020942408374","429.3193717277487","125.6544502617801","157.06806282722513","151.8324607329843","431.413612565445"
"WK164014  ","4","6","2.3","304","201","93","7","96","4","76","24","90","10","3440","1660","1100","29.1","24","38.7","16.1","58.2","4.1","1.3","1.7","1.6","0.5","507.7519379844961","496.1240310077519","143.4108527131783","104.65116279069767","205.42635658914728","333.3333333333333","197.67441860465115","403.1007751937984","453.48837209302326","73.64341085271317","62.01550387596899","158.91472868217053","19.37984496124031","3.875968992248062","3.875968992248062","441.86046511627904","135.65891472868216","147.28682170542635","162.7906976744186","451.16279069767444"
"WK164015  ","3","5","2.3","419","208","96","4","97","3","83","17","93","7","3560","1750","1400","29.7","24.9","40.3","17.1","60.6","4.2","1.4","0.6","0.5","0.5","510.2040816326531","492.7113702623907","128.2798833819242","116.61807580174927","180.75801749271136","352.76967930029156","215.74344023323616","370.26239067055394","513.1195335276968","69.97084548104957","43.731778425655975","122.44897959183673","23.323615160349853","2.9154518950437316","5.830903790087463","428.57142857142856","99.12536443148689","172.01166180758017","160.34985422740525","431.4868804664723"
"WK032700  ","9","5","2.2","700","245","79","21","99","1","67","32","98","2","3000","1260","6700","35.8","29.1","31.6","24.6","60.7","4.5","1.1","0.9","1","0.8","492.7623642943305","507.2376357056695","159.22798552472858","105.54885404101327","220.1447527141134","332.32810615199037","184.55971049457176","410.1326899879373","469.2400482509047","80.21712907117008","42.21954161640531","82.02653799758745","65.74185765983113","9.650180940892641","5.428226779252111","453.55850422195414","148.37153196622435","156.21230398069963","148.97466827503015","445.4764776839566"
"WK032701  ","7","12","2.3","2046","257","84","16","98","2","70","30","94","6","3070","1510","7800","36","29","33.3","25.9","57.7","3.8","1.2","0.6","0.8","0.6","484.18367346938777","515.3061224489796","165.30612244897958","103.06122448979592","182.14285714285714","294.38775510204084","256.1224489795918","395.9183673469388","461.2244897959184","79.08163265306122","64.79591836734694","91.3265306122449","52.04081632653061","7.653061224489796","12.755102040816327","432.14285714285717","132.14285714285714","147.9591836734694","152.0408163265306","427.2448979591837"
"WK032702  ","11","4","2.6","183","355","90","10","98","2","80","20","49","51","3450","1670","3700","44.1","32.8","29.9","34.7","67.8","3","1.3","1","1","0.9","496.0474308300395","503.9525691699605","230.23715415019763","97.82608695652173","245.0592885375494","281.6205533596838","147.23320158102766","476.2845849802371","440.7114624505929","49.40711462450593","35.573122529644266","68.18181818181819","40.51383399209486","10.869565217391305","3.952569169960474","378.45849802371544","83.00395256916995","118.57707509881423","176.87747035573122","377.8656126482214"
"WK032703  ","8","13","2.4","250","328","89","11","97","3","72","27","84","16","3510","1660","2100","33.4","27.7","37.9","20.5","63.5","2.6","1.3","0.8","0.8","0.7","489.1518737672584","510.8481262327416","145.95660749506902","130.17751479289942","167.65285996055226","329.38856015779095","232.74161735700199","422.0907297830375","457.5936883629191","47.337278106508876","76.92307692307692","41.42011834319526","17.75147928994083","7.889546351084813","13.806706114398422","406.31163708086785","116.37080867850099","140.03944773175542","149.90138067061145","393.2938856015779"
"WK032704  ","2","2","2.6","104","441","95","5","97","3","86","13","91","9","4160","2260","300","35.1","27","37.6","22.6","69.4","2.9","1.3","2.8","2.9","3","540.5405405405405","459.4594594594595","189.1891891891892","135.13513513513513","216.21621621621622","337.8378378378378","162.16216216216216","472.97297297297297","486.4864864864865","40.54054054054054","40.54054054054054","40.54054054054054","27.027027027027028","0","0","378.3783783783784","94.5945945945946","121.62162162162163","148.64864864864865","337.8378378378378"
"WK032705  ","9","2","2.3","6171","252","74","26","99","1","57","42","87","13","2930","1080","2900","34.4","27.9","34.6","23.4","61.5","6.8","1.1","0.8","1.1","1.3","500.69348127600557","499.30651872399443","159.50069348127602","140.08321775312066","223.3009708737864","338.41886269070733","141.47018030513175","478.502080443828","406.38002773925103","88.76560332871013","30.513176144244106","80.44382801664355","79.05686546463245","8.321775312066574","2.7739251040221915","442.4410540915395","149.79195561719834","117.89181692094313","173.37031900138697","438.55755894590845"
"WK073300  ","11","6","2.5","1000","240","92","8","97","3","67","32","92","8","3220","1420","2400","32.3","25","39.6","20.7","64.1","5.1","1.3","0.6","0.6","0.5","496.79487179487177","503.20512820512823","187.5","121.7948717948718","219.55128205128204","312.5","157.05128205128204","434.29487179487177","474.35897435897436","56.08974358974359","36.85897435897436","54.48717948717949","38.46153846153846","11.217948717948717","6.410256410256411","391.02564102564105","91.34615384615384","129.80769230769232","171.47435897435898","386.21794871794873"
"WK073301  ","9","7","2.4","665","267","92","8","98","2","67","33","85","15","3350","1480","2600","33.2","26.5","38","21.5","60.9","4","1.3","1.5","1.3","0.7","503.88802488335926","496.11197511664074","161.74183514774495","118.1959564541213","202.1772939346812","320.3732503888025","197.51166407465007","418.3514774494557","474.3390357698289","57.54276827371695","48.211508553654745","46.65629860031104","40.43545878693624","9.331259720062208","7.776049766718507","412.13063763608085","104.19906687402799","149.30015552099533","160.18662519440124","408.08709175738727"
"WK073302  ","10","5","2.4","107","247","95","5","97","3","67","33","82","18","3340","1430","1700","31.3","25","38.5","19.8","60.7","3.7","1.3","0.8","0.8","0.8","502.3474178403756","497.6525821596244","159.6244131455399","124.4131455399061","211.26760563380282","309.85915492957747","192.4882629107981","415.49295774647885","474.17840375586854","65.72769953051643","46.948356807511736","56.33802816901409","39.906103286384976","9.389671361502348","4.694835680751174","410.7981220657277","100.93896713615024","145.5399061032864","166.66666666666666","413.61502347417843"
"WK073303  ","8","15","2.5","119","262","87","13","97","3","65","34","81","19","3360","1530","2100","34.1","27","38.9","23.6","66","3.6","1.3","0.9","0.9","0.8","494.4029850746269","505.5970149253731","179.1044776119403","104.4776119402985","225.7462686567164","285.44776119402985","205.22388059701493","419.7761194029851","466.4179104477612","54.1044776119403","61.56716417910448","37.3134328358209","31.71641791044776","9.328358208955224","14.925373134328359","399.25373134328356","100.74626865671642","138.0597014925373","160.44776119402985","423.13432835820896"
"WK170500  ","6","7","2.4","547","245","86","14","98","2","73","26","82","18","3250","1550","15700","32.5","25.9","39.1","21.1","61.5","4.5","1.3","1.1","0.9","0.8","496.12790407194603","504.1219085685736","172.12090931801148","112.91531351486385","199.60029977516862","322.2583062702973","192.35573320009993","430.42717961528854","453.6597551836123","60.95428428678491","54.95878091431427","63.2025980514614","24.73145141144142","6.495128653509868","7.7441918561079195","408.44366724956285","104.17187109667749","140.39470397202098","163.87709218086434","411.9410442168374"
"WK170501  ","7","10","2.4","568","215","87","13","98","2","64","35","90","10","3160","1450","5800","28.6","23.1","44","15.7","58.1","5","1.2","0.9","0.7","0.9","500","500","158.1137309292649","122.05270457697642","193.48127600554784","309.2926490984743","215.6726768377254","417.4757281553398","461.1650485436893","61.02635228848821","60.33287101248266","58.25242718446602","29.819694868238557","7.6282940360610265","10.402219140083218","416.78224687933425","113.0374479889043","144.9375866851595","158.80721220527045","421.497919556172"
"WK170502  ","9","6","2.3","1466","219","77","23","97","3","70","28","73","27","3060","1410","15000","32.3","25.8","36.2","20.8","61.6","4.2","1.1","0.7","0.9","0.7","494.19831223628694","506.06540084388183","171.6772151898734","100.21097046413502","237.6054852320675","296.14978902953584","193.56540084388186","445.67510548523205","432.753164556962","74.10337552742617","47.20464135021097","73.83966244725738","40.87552742616034","9.49367088607595","6.5928270042194095","430.6434599156118","122.09915611814345","147.415611814346","161.39240506329114","440.61181434599155"
"WK055301  ","2","0","1.9","46","385","83","17","88","13","69","31","91","9","3950","2470","300","35.9","31.2","38.5","17.2","64.5","4.8","1.1","1.6","1.9","1.5","520","480","120","133.33333333333334","253.33333333333334","333.3333333333333","173.33333333333334","506.6666666666667","400","66.66666666666667","53.333333333333336","253.33333333333334","13.333333333333334","0","0","506.6666666666667","280","120","120","341.3333333333333"
